experiment_id,theta,seed,condition,noise_strength,kl,js,tv,entropy,l1,utility,action
21,0.0,7,low,0.02,0.26772287176620424,0.004685702419468587,0.013427734375,1.135601423047313,0.02685546875,-0.013427734375,IGNORE
22,0.0,7,medium,0.08,1.3358091281389224,0.022270211979119808,0.062744140625,1.511268937015779,0.12548828125,-0.062744140625,IGNORE
23,0.0,7,high,0.2,3.8783185917287613,0.06429309817764617,0.173583984375,2.150787190564066,0.34716796875,-0.173583984375,IGNORE
24,0.0,8,low,0.02,0.33696256911620115,0.005884512626560234,0.016845703125,1.1685426433146842,0.03369140625,-0.016845703125,IGNORE
25,0.0,8,medium,0.08,1.472148718909351,0.024489150828229198,0.06884765625,1.5517742502967091,0.1376953125,-0.06884765625,IGNORE
26,0.0,8,high,0.2,3.950302540180787,0.06546999055282426,0.176513671875,2.160793152194604,0.35302734375,-0.176513671875,IGNORE
27,0.0,9,low,0.02,0.43099138073345666,0.007423112806865023,0.021240234375,1.2036730137226128,0.04248046875,-0.021240234375,IGNORE
28,0.0,9,medium,0.08,1.452022522053014,0.024144437070388054,0.06787109375,1.5428579323313398,0.1357421875,-0.06787109375,IGNORE
29,0.0,9,high,0.2,4.104129698941737,0.06808746062889964,0.18310546875,2.1950453790393816,0.3662109375,-0.18310546875,IGNORE
30,0.19634954084936207,0,low,0.02,0.28324310513423967,0.004952880891217047,0.014902799639681413,1.1861988972114315,0.029805599279362827,-0.014902799639681413,IGNORE
31,0.19634954084936207,0,medium,0.08,1.0215893580982847,0.018406551213818095,0.05738326838968141,1.499664948560394,0.11476653677936283,-0.05738326838968141,IGNORE
32,0.19634954084936207,0,high,0.2,3.3465380982379664,0.059300796217600885,0.1684672527646814,2.144552094361363,0.3369345055293628,-0.1684672527646814,IGNORE
33,0.19634954084936207,1,low,0.02,0.3416924621765256,0.006288573607540994,0.021250455889681413,1.2351946870958834,0.04250091177936283,-0.021250455889681413,IGNORE
34,0.19634954084936207,1,medium,0.08,1.4319869501120575,0.02555693555213739,0.07789108088968141,1.6364626871095438,0.15578216177936283,-0.07789108088968141,IGNORE
35,0.19634954084936207,1,high,0.2,3.436303014388712,0.06222541601806282,0.1767680340146814,2.186484805354129,0.3535360680293628,-0.1767680340146814,IGNORE
36,0.19634954084936207,2,low,0.02,0.30499338173041457,0.00556490220977287,0.026494368569840693,1.204353392276721,0.052988737139681386,-0.026494368569840693,IGNORE
37,0.19634954084936207,2,medium,0.08,1.2876184352730522,0.02282125842648422,0.06910201838968141,1.5787787954323487,0.13820403677936283,-0.06910201838968141,IGNORE
38,0.19634954084936207,2,high,0.2,3.4969967210934985,0.06222842855784129,0.1755473308896814,2.1799315643998893,0.3510946617793628,-0.1755473308896814,IGNORE
39,0.19634954084936207,3,low,0.02,0.2487420729841255,0.0043991561006392,0.013682096514681413,1.17342945802346,0.027364193029362827,-0.013682096514681413,IGNORE
40,0.19634954084936207,3,medium,0.08,1.237280943178269,0.021310825756102148,0.06421920588968141,1.5447779928407293,0.12843841177936283,-0.06421920588968141,IGNORE
41,0.19634954084936207,3,high,0.2,3.059619590555194,0.056335551579379174,0.1621195965146814,2.1078395420634495,0.3242391930293628,-0.1621195965146814,IGNORE
42,0.19634954084936207,4,low,0.02,0.3040101824376621,0.0054566163040628045,0.025761946694840693,1.1941847750165109,0.051523893389681386,-0.025761946694840693,IGNORE
43,0.19634954084936207,4,medium,0.08,1.4347670712964589,0.02519083574358432,0.07569381526468141,1.622626639368077,0.15138763052936283,-0.07569381526468141,IGNORE
44,0.19634954084936207,4,high,0.2,3.3747379525335672,0.06068420062547984,0.1716410808896814,2.159195352665897,0.3432821617793628,-0.1716410808896814,IGNORE
45,0.19634954084936207,5,low,0.02,0.23958957473086984,0.0044313675417750505,0.015391080889681413,1.1850411142490387,0.030782161779362827,-0.015391080889681413,IGNORE
46,0.19634954084936207,5,medium,0.08,1.1534960489822494,0.02077897984252204,0.06446334651468141,1.5466983382323238,0.12892669302936283,-0.06446334651468141,IGNORE
47,0.19634954084936207,5,high,0.2,3.268065513606474,0.05887207571404038,0.1679789715146814,2.140570290396956,0.3359579430293628,-0.1679789715146814,IGNORE
48,0.19634954084936207,6,low,0.02,0.30344856596358843,0.0054042815820890405,0.019414290444840693,1.1988573743198954,0.038828580889681386,-0.019414290444840693,IGNORE
49,0.19634954084936207,6,medium,0.08,1.2743337633089693,0.022366765277454452,0.06788131526468141,1.5731777701704908,0.13576263052936283,-0.06788131526468141,IGNORE
50,0.19634954084936207,6,high,0.2,3.4077704422442725,0.06159164500914988,0.1748149090146814,2.1744220221330783,0.3496298180293628,-0.1748149090146814,IGNORE
51,0.19634954084936207,7,low,0.02,0.22445662801396984,0.004122622748901902,0.01306663419484072,1.1591017234914016,0.02613326838968144,-0.01306663419484072,IGNORE
52,0.19634954084936207,7,medium,0.08,1.0874349886282166,0.019848315886882177,0.06202194026468141,1.5320273486688558,0.12404388052936283,-0.06202194026468141,IGNORE
53,0.19634954084936207,7,high,0.2,3.3077358824832004,0.06056033550779297,0.1728617840146814,2.1672942078244883,0.3457235680293628,-0.1728617840146814,IGNORE
54,0.19634954084936207,8,low,0.02,0.26863667785632633,0.004936138109365772,0.016611784014681413,1.198123479483801,0.03322356802936283,-0.016611784014681413,IGNORE
55,0.19634954084936207,8,medium,0.08,1.2396843859324571,0.022241088068692398,0.06836959651468141,1.5741406009097307,0.13673919302936283,-0.06836959651468141,IGNORE
56,0.19634954084936207,8,high,0.2,3.280136039020144,0.06138438901615776,0.1755473308896814,2.17546732195231,0.3510946617793628,-0.1755473308896814,IGNORE
57,0.19634954084936207,9,low,0.02,0.31974344795571064,0.005607306795434142,0.017344205889681413,1.2057398358120315,0.03468841177936283,-0.017344205889681413,IGNORE
58,0.19634954084936207,9,medium,0.08,1.3828627996759013,0.024459571166539844,0.07447311213968141,1.6122984765281885,0.14894622427936283,-0.07447311213968141,IGNORE
59,0.19634954084936207,9,high,0.2,3.6425609044440908,0.06463324138013993,0.1821391277646814,2.210954429728325,0.3642782555293628,-0.1821391277646814,IGNORE
60,0.39269908169872414,0,low,0.02,0.25764718801893954,0.004515400537178875,0.012939453125000028,1.2455760317636235,0.025878906250000056,-0.012939453125000028,IGNORE
61,0.39269908169872414,0,medium,0.08,1.2374751788817928,0.020965160974224593,0.0653570796401973,1.6283954104524017,0.1307141592803946,-0.0653570796401973,IGNORE
62,0.39269908169872414,0,high,0.2,3.33091766114674,0.05688135988234386,0.1659430171401973,2.1929966498461475,0.3318860342803946,-0.1659430171401973,IGNORE
63,0.39269908169872414,1,low,0.02,0.36109716349646515,0.006406158172523674,0.022632470265197296,1.3218730000295662,0.04526494053039459,-0.022632470265197296,IGNORE
64,0.39269908169872414,1,medium,0.08,1.4472663605785971,0.024736368320528918,0.0778082515151973,1.7047207424563753,0.1556165030303946,-0.0778082515151973,IGNORE
65,0.39269908169872414,1,high,0.2,3.4266242077195157,0.0593826063877947,0.1744879390151973,2.2339202466975676,0.3489758780303946,-0.1744879390151973,IGNORE
66,0.39269908169872414,2,low,0.02,0.3146170554880561,0.005633112505677091,0.0263671875,1.280613793786322,0.052734375,-0.0263671875,IGNORE
67,0.39269908169872414,2,medium,0.08,1.2936957472197874,0.02204151275399153,0.0677984858901973,1.6421077562315627,0.1355969717803946,-0.0677984858901973,IGNORE
68,0.39269908169872414,2,high,0.2,3.4367355380652826,0.05932777408296171,0.1730230952651973,2.2268087293630847,0.3460461905303946,-0.1730230952651973,IGNORE
69,0.39269908169872414,3,low,0.02,0.24381165555367262,0.00432068580287991,0.013952319554901366,1.2342179797216377,0.02790463910980273,-0.013952319554901366,IGNORE
70,0.39269908169872414,3,medium,0.08,1.224051937272679,0.020588036445437337,0.0631598140151973,1.6106984247512777,0.1263196280303946,-0.0631598140151973,IGNORE
71,0.39269908169872414,3,high,0.2,3.0371148917930664,0.05319621545782514,0.1595953608901973,2.15308343421305,0.3191907217803946,-0.1595953608901973,IGNORE
72,0.39269908169872414,4,low,0.02,0.3402847436632976,0.006130417498405055,0.025598461695098634,1.3067902279382855,0.05119692339019727,-0.025598461695098634,IGNORE
73,0.39269908169872414,4,medium,0.08,1.414402329826982,0.02418402340050026,0.0753668452651973,1.6894965044099837,0.1507336905303946,-0.0753668452651973,IGNORE
74,0.39269908169872414,4,high,0.2,3.490662951765179,0.060654922258568195,0.1776617671401973,2.2487075590888916,0.3553235342803946,-0.1776617671401973,IGNORE
75,0.39269908169872414,5,low,0.02,0.2628388889546314,0.004615252743899447,0.014367992945098662,1.261928447875462,0.028735985890197324,-0.014367992945098662,IGNORE
76,0.39269908169872414,5,medium,0.08,1.1890621799999384,0.020165529275329514,0.0629156733901973,1.6114652401077145,0.1258313467803946,-0.0629156733901973,IGNORE
77,0.39269908169872414,5,high,0.2,3.328161035332891,0.057510918864775384,0.1693609858901973,2.209031935966597,0.3387219717803946,-0.1693609858901973,IGNORE
78,0.39269908169872414,6,low,0.02,0.28352176152521424,0.005016930705784049,0.018762524195098634,1.2714539934744724,0.03752504839019727,-0.018762524195098634,IGNORE
79,0.39269908169872414,6,medium,0.08,1.2760943003347611,0.021565826616184072,0.0663336421401973,1.6347467393259858,0.1326672842803946,-0.0663336421401973,IGNORE
80,0.39269908169872414,6,high,0.2,3.1587853620480293,0.05692239755367315,0.1720465327651973,2.211709970549383,0.3440930655303946,-0.1720465327651973,IGNORE
81,0.39269908169872414,7,low,0.02,0.19342842037940547,0.0036452827333422716,0.014123852320098662,1.247984915369913,0.028247704640197324,-0.014123852320098662,IGNORE
82,0.39269908169872414,7,medium,0.08,1.056239029117581,0.018639141329425207,0.060962548390197296,1.5904473645737136,0.12192509678039459,-0.060962548390197296,IGNORE
83,0.39269908169872414,7,high,0.2,3.28530032685228,0.05744605811686834,0.1705816890151973,2.2136780847855633,0.3411633780303946,-0.1705816890151973,IGNORE
84,0.39269908169872414,8,low,0.02,0.25762074938405777,0.004607990949815108,0.016284814015197296,1.2728987621574754,0.03256962803039459,-0.016284814015197296,IGNORE
85,0.39269908169872414,8,medium,0.08,1.1854147100138257,0.02064277081724119,0.0675543452651973,1.6359658973046463,0.1351086905303946,-0.0675543452651973,IGNORE
86,0.39269908169872414,8,high,0.2,3.3408018067579524,0.058532563499272536,0.1732672358901973,2.2218177696311425,0.3465344717803946,-0.1732672358901973,IGNORE
87,0.39269908169872414,9,low,0.02,0.35067249210413975,0.006133663899701229,0.020435204640197296,1.3078961091171681,0.04087040928039459,-0.020435204640197296,IGNORE
88,0.39269908169872414,9,medium,0.08,1.461504501107182,0.025526858024001065,0.0824469233901973,1.7275562695712132,0.1648938467803946,-0.0824469233901973,IGNORE
89,0.39269908169872414,9,high,0.2,3.636733008106369,0.06216591954351421,0.1796148921401973,2.258660306980555,0.3592297842803946,-0.1796148921401973,IGNORE
90,0.5890486225480862,0,low,0.02,0.28847990968070586,0.005075140614628013,0.01747937146255571,1.3899156233526087,0.03495874292511142,-0.01747937146255571,IGNORE
91,0.5890486225480862,0,medium,0.08,1.2044079479938847,0.020281367321905736,0.06411023083755571,1.7197518961670502,0.12822046167511142,-0.06411023083755571,IGNORE
92,0.5890486225480862,0,high,0.2,3.309052214899088,0.05559824121658922,0.1622547620875557,2.2670558981855677,0.3245095241751114,-0.1622547620875557,IGNORE
93,0.5890486225480862,1,low,0.02,0.3253345112449161,0.005897569043017432,0.02407116833755571,1.4258417701711619,0.04814233667511142,-0.02407116833755571,IGNORE
94,0.5890486225480862,1,medium,0.08,1.4112209908026216,0.023649004039842648,0.07289929333755571,1.7791352357296726,0.14579858667511142,-0.07289929333755571,IGNORE
95,0.5890486225480862,1,high,0.2,3.4135686847130895,0.05778403803223718,0.1700672620875557,2.3027530301751167,0.3401345241751114,-0.1700672620875557,IGNORE
96,0.5890486225480862,2,low,0.02,0.29961067031874344,0.005379905079887811,0.0263671875,1.3825574884751386,0.052734375,-0.0263671875,IGNORE
97,0.5890486225480862,2,medium,0.08,1.2819263381700008,0.021632774653738283,0.06606335583755571,1.7337262671652875,0.13212671167511142,-0.06606335583755571,IGNORE
98,0.5890486225480862,2,high,0.2,3.381291208084726,0.05742670928264004,0.1686024183375557,2.2924729033777367,0.3372048366751114,-0.1686024183375557,IGNORE
99,0.5890486225480862,3,low,0.02,0.2743126591279986,0.004826822494654643,0.01618597479377787,1.3739600653888449,0.03237194958755574,-0.01618597479377787,IGNORE
100,0.5890486225480862,3,medium,0.08,1.2069598605157137,0.020500809347800478,0.06728405896255571,1.7308739941026647,0.13456811792511142,-0.06728405896255571,IGNORE
101,0.5890486225480862,3,high,0.2,3.0329595965293668,0.05161700981294481,0.1554188245875557,2.225039161243058,0.3108376491751114,-0.1554188245875557,IGNORE
102,0.5890486225480862,4,low,0.02,0.34010564101236035,0.0060681218188825,0.02546331854377784,1.4147349008988583,0.05092663708755568,-0.02546331854377784,IGNORE
103,0.5890486225480862,4,medium,0.08,1.4130431018185492,0.02384401599155981,0.07411999646255571,1.7822002273090598,0.14823999292511142,-0.07411999646255571,IGNORE
104,0.5890486225480862,4,high,0.2,3.4830613849119345,0.059122529428346476,0.1734852308375557,2.3184671175857225,0.3469704616751114,-0.1734852308375557,IGNORE
105,0.5890486225480862,5,low,0.02,0.22801318441724822,0.004039514066735938,0.013744568543777869,1.354347316136312,0.027489137087555737,-0.013744568543777869,IGNORE
106,0.5890486225480862,5,medium,0.08,1.1233934483996943,0.019000851696539152,0.06069226208755571,1.6956531557390702,0.12138452417511142,-0.06069226208755571,IGNORE
107,0.5890486225480862,5,high,0.2,3.309888111625501,0.05589739520376742,0.1646961683375557,2.277237438335707,0.3293923366751114,-0.1646961683375557,IGNORE
108,0.5890486225480862,6,low,0.02,0.30348644842827266,0.005333663593070271,0.01848199395622216,1.3784691307121018,0.03696398791244432,-0.01848199395622216,IGNORE
109,0.5890486225480862,6,medium,0.08,1.3129712622842948,0.02188935949920655,0.06411023083755571,1.7298421134655082,0.12822046167511142,-0.06411023083755571,IGNORE
110,0.5890486225480862,6,high,0.2,3.275647910536988,0.05602731042201307,0.1681141370875557,2.2842281941852924,0.3362282741751114,-0.1681141370875557,IGNORE
111,0.5890486225480862,7,low,0.02,0.20739023429307363,0.0037363135111182695,0.013744568543777869,1.3530346463618246,0.027489137087555737,-0.013744568543777869,IGNORE
112,0.5890486225480862,7,medium,0.08,0.9887368008870181,0.01711109277484992,0.05922741833755571,1.6746966772414953,0.11845483667511142,-0.05922741833755571,IGNORE
113,0.5890486225480862,7,high,0.2,3.2772807328917586,0.055839901477860276,0.1668934339625557,2.284514485987782,0.3337868679251114,-0.1668934339625557,IGNORE
114,0.5890486225480862,8,low,0.02,0.257553996339008,0.004555563027634681,0.01577038708755571,1.3765468544829056,0.03154077417511142,-0.01577038708755571,IGNORE
115,0.5890486225480862,8,medium,0.08,1.1885352237700904,0.02019104359655329,0.06581921521255571,1.7256155397713824,0.13163843042511142,-0.06581921521255571,IGNORE
116,0.5890486225480862,8,high,0.2,3.34868597472172,0.056993824213983274,0.1688465589625557,2.290636868544466,0.3376931179251114,-0.1688465589625557,IGNORE
117,0.5890486225480862,9,low,0.02,0.32069745760843177,0.005676356970070069,0.01921441583122216,1.3581485174046923,0.03842883166244432,-0.01921441583122216,IGNORE
118,0.5890486225480862,9,medium,0.08,1.4368248228851006,0.024637002517797796,0.08144421521255571,1.8153957033881736,0.16288843042511142,-0.08144421521255571,IGNORE
119,0.5890486225480862,9,high,0.2,3.6594053890715035,0.06132265053123615,0.1754383558375557,2.3315731419577728,0.3508767116751114,-0.1754383558375557,IGNORE
120,0.7853981633974483,0,low,0.02,0.24253451123873251,0.004359019771407434,0.01744276967211953,1.503246802896835,0.03488553934423906,-0.01744276967211953,IGNORE
121,0.7853981633974483,0,medium,0.08,1.2093451840267693,0.02023592300833406,0.062120504047119524,1.831633590858162,0.12424100809423905,-0.062120504047119524,IGNORE
122,0.7853981633974483,0,high,0.2,3.368597346725387,0.05588008591692007,0.15635878529711952,2.3606960606893956,0.31271757059423905,-0.15635878529711952,IGNORE
123,0.7853981633974483,1,low,0.02,0.344624591886426,0.006049013900915409,0.021416697336059776,1.540626980181771,0.04283339467211955,-0.021416697336059776,IGNORE
124,0.7853981633974483,1,medium,0.08,1.4053221331754142,0.02346518019166062,0.07115370717211952,1.890488785700142,0.14230741434423905,-0.07115370717211952,IGNORE
125,0.7853981633974483,1,high,0.2,3.2741537270843963,0.0552119065903267,0.16368300404711952,2.379284684062303,0.32736600809423905,-0.16368300404711952,IGNORE
126,0.7853981633974483,2,low,0.02,0.2995999185726347,0.005377297129849631,0.026123046875,1.5057071584571053,0.05224609375,-0.026123046875,IGNORE
127,0.7853981633974483,2,medium,0.08,1.281480329807623,0.021522284075308516,0.06382948842211952,1.8450687374632384,0.12765897684423905,-0.06382948842211952,IGNORE
128,0.7853981633974483,2,high,0.2,3.3775390432433223,0.056579131769935356,0.16221816029711952,2.3784031583844807,0.32443632059423905,-0.16221816029711952,IGNORE
129,0.7853981633974483,3,low,0.02,0.2743254432206142,0.0048304765216354755,0.016778025461059776,1.4976130558692948,0.03355605092211955,-0.016778025461059776,IGNORE
130,0.7853981633974483,3,medium,0.08,1.1995623983132708,0.0200188756239043,0.060235056711059776,1.8176278957536414,0.12047011342211955,-0.060235056711059776,IGNORE
131,0.7853981633974483,3,high,0.2,3.0697529735452234,0.05127691141286429,0.14927870717211952,2.312357621746841,0.29855741434423905,-0.14927870717211952,IGNORE
132,0.7853981633974483,4,low,0.02,0.34002972013779587,0.006049688487072853,0.025078806711059755,1.5387122108136126,0.05015761342211951,-0.025078806711059755,IGNORE
133,0.7853981633974483,4,medium,0.08,1.3789757924552348,0.02290275606309987,0.06633857233605978,1.8673934548145625,0.13267714467211955,-0.06633857233605978,IGNORE
134,0.7853981633974483,4,high,0.2,3.515329208298506,0.05921342298501046,0.17100722279711952,2.417759610156189,0.34201444559423905,-0.17100722279711952,IGNORE
135,0.7853981633974483,5,low,0.02,0.23817566753174263,0.004202183840336375,0.013604197336059776,1.4761701123201223,0.02720839467211955,-0.013604197336059776,IGNORE
136,0.7853981633974483,5,medium,0.08,1.2389126530715362,0.020697153998735934,0.06358534779711952,1.8372114578790821,0.12717069559423905,-0.06358534779711952,IGNORE
137,0.7853981633974483,5,high,0.2,3.300978929393355,0.055066655246476956,0.15831191029711952,2.3630780896943495,0.31662382059423905,-0.15831191029711952,IGNORE
138,0.7853981633974483,6,low,0.02,0.2935574532778217,0.005216300661359823,0.02001953125,1.4966877122587408,0.0400390625,-0.02001953125,IGNORE
139,0.7853981633974483,6,medium,0.08,1.252942769800399,0.020915776328012732,0.062188181711059776,1.8306505354928833,0.12437636342211955,-0.062188181711059776,IGNORE
140,0.7853981633974483,6,high,0.2,3.276727980788719,0.05508569541397263,0.16172987904711952,2.3682163307206823,0.32345975809423905,-0.16172987904711952,IGNORE
141,0.7853981633974483,7,low,0.02,0.1633697713986319,0.0029339486474244123,0.01207167592211953,1.4605322433294516,0.02414335184423906,-0.01207167592211953,IGNORE
142,0.7853981633974483,7,medium,0.08,0.9768234582368005,0.016655028720742135,0.056749410297119524,1.7794846569637794,0.11349882059423905,-0.056749410297119524,IGNORE
143,0.7853981633974483,7,high,0.2,3.2792471681603876,0.05505969947327658,0.16148573842211952,2.372206368359883,0.32297147684423905,-0.16148573842211952,IGNORE
144,0.7853981633974483,8,low,0.02,0.25747182229782284,0.004535331360406406,0.01500136342211953,1.498135009607446,0.03000272684423906,-0.01500136342211953,IGNORE
145,0.7853981633974483,8,medium,0.08,1.1875978521893416,0.019967091482889318,0.06334120717211952,1.8334298428691271,0.12668241434423905,-0.06334120717211952,IGNORE
146,0.7853981633974483,8,high,0.2,3.3675966661729646,0.056422943968524396,0.16270644154711952,2.37749806294378,0.32541288309423905,-0.16270644154711952,IGNORE
147,0.7853981633974483,9,low,0.02,0.37164417449010834,0.006565677916468207,0.02672011342211953,1.5655089621988543,0.05344022684423906,-0.02672011342211953,IGNORE
148,0.7853981633974483,9,medium,0.08,1.4191077118129485,0.024064494756099845,0.07945448842211952,1.918944519596566,0.15890897684423905,-0.07945448842211952,IGNORE
149,0.7853981633974483,9,high,0.2,3.6683826898309624,0.060900863369366925,0.16880995717211952,2.4193580472266194,0.33761991434423905,-0.16880995717211952,IGNORE
150,0.9817477042468103,0,low,0.02,0.25827554249814866,0.004605767429846587,0.01845465565569565,1.6372226183483685,0.0369093113113913,-0.01845465565569565,IGNORE
151,0.9817477042468103,0,medium,0.08,1.2304991968159364,0.02050412958924481,0.06020270253069565,1.9568147573595043,0.1204054050613913,-0.06020270253069565,IGNORE
152,0.9817477042468103,0,high,0.2,3.3733254796486354,0.05570959853424936,0.15126715565569565,2.462436251320665,0.3025343113113913,-0.15126715565569565,IGNORE
153,0.9817477042468103,1,low,0.02,0.3394164266828953,0.005971982296733298,0.02236090565569565,1.6727986453514072,0.0447218113113913,-0.02236090565569565,IGNORE
154,0.9817477042468103,1,medium,0.08,1.399582136168251,0.02331806608634839,0.06948004628069565,2.0101868082285406,0.1389600925613913,-0.06948004628069565,IGNORE
155,0.9817477042468103,1,high,0.2,3.271733884989337,0.054618341184452,0.1558057956863913,2.473714859369041,0.3116115913727826,-0.1558057956863913,IGNORE
156,0.9817477042468103,2,low,0.02,0.29962106426593094,0.005382675808316656,0.02587890625,1.640577839668722,0.0517578125,-0.02587890625,IGNORE
157,0.9817477042468103,2,medium,0.08,1.281239150812839,0.021461889385227743,0.06083509256139129,1.9664198552251895,0.12167018512278258,-0.06083509256139129,IGNORE
158,0.9817477042468103,2,high,0.2,3.4609658390824753,0.057486139643929055,0.15859137440569565,2.4821469288563645,0.3171827488113913,-0.15859137440569565,IGNORE
159,0.9817477042468103,3,low,0.02,0.2743226090152638,0.004830126312846277,0.01698981190569565,1.6298388645075979,0.0339796238113913,-0.01698981190569565,IGNORE
160,0.9817477042468103,3,medium,0.08,1.1993949348305664,0.019977723499830333,0.05947028065569565,1.9390868096410308,0.1189405613113913,-0.05947028065569565,IGNORE
161,0.9817477042468103,3,high,0.2,3.1647463870952937,0.05225480029604894,0.14443121815569565,2.418976879247015,0.2888624363113913,-0.14443121815569565,IGNORE
162,0.9817477042468103,4,low,0.02,0.3551333524318047,0.0061723894484888775,0.01845465565569565,1.658494190305745,0.0369093113113913,-0.01845465565569565,IGNORE
163,0.9817477042468103,4,medium,0.08,1.3842588170703447,0.02294472266231451,0.06484137440569565,1.9891575387370461,0.1296827488113913,-0.06484137440569565,IGNORE
164,0.9817477042468103,4,high,0.2,3.4606451377978718,0.05761999050651556,0.16127692128069565,2.5003623877788153,0.3225538425613913,-0.16127692128069565,IGNORE
165,0.9817477042468103,5,low,0.02,0.26981269944231023,0.004740712728078784,0.01772223378069565,1.6335551967532524,0.0354444675613913,-0.01772223378069565,IGNORE
166,0.9817477042468103,5,medium,0.08,1.2276561335724696,0.02046671451031666,0.06191168690569565,1.955907240575491,0.1238233738113913,-0.06191168690569565,IGNORE
167,0.9817477042468103,5,high,0.2,3.2879015392078044,0.05446148912496563,0.14955817128069565,2.457280741864765,0.2991163425613913,-0.14955817128069565,IGNORE
168,0.9817477042468103,6,low,0.02,0.2935503145688021,0.005214705405301256,0.019775390625,1.6273138047208042,0.03955078125,-0.019775390625,IGNORE
169,0.9817477042468103,6,medium,0.08,1.2636140408873384,0.021041894633040535,0.06093512440569565,1.9516701654074204,0.1218702488113913,-0.06093512440569565,IGNORE
170,0.9817477042468103,6,high,0.2,3.200090125296247,0.05346738263629805,0.1528761081863913,2.4549986347114254,0.3057522163727826,-0.1528761081863913,IGNORE
171,0.9817477042468103,7,low,0.02,0.1868848903180244,0.0033365142457577454,0.011374577530695651,1.5998174581335298,0.022749155061391302,-0.011374577530695651,IGNORE
172,0.9817477042468103,7,medium,0.08,1.018260658745125,0.01713694775842592,0.05351087381139129,1.905657671672128,0.10702174762278258,-0.05351087381139129,IGNORE
173,0.9817477042468103,7,high,0.2,3.2657903443053904,0.05437722256655866,0.1536085300613913,2.466924594897228,0.3072170601227826,-0.1536085300613913,IGNORE
174,0.9817477042468103,8,low,0.02,0.25745291143086213,0.004530641470464064,0.014448373811391288,1.6310124304556464,0.028896747622782576,-0.014448373811391288,IGNORE
175,0.9817477042468103,8,medium,0.08,1.1871468159020013,0.019855674912483755,0.06010267068639129,1.9519166255846812,0.12020534137278258,-0.06010267068639129,IGNORE
176,0.9817477042468103,8,high,0.2,3.30882254760471,0.05507889176120731,0.15492926503069565,2.4687548540333597,0.3098585300613913,-0.15492926503069565,IGNORE
177,0.9817477042468103,9,low,0.02,0.3664420182619811,0.0064523185991771405,0.026899545686391288,1.6943604780737425,0.053799091372782576,-0.026899545686391288,IGNORE
178,0.9817477042468103,9,medium,0.08,1.4236591147130162,0.023907217185678748,0.07070074940569565,1.9792144447488527,0.1414014988113913,-0.07070074940569565,IGNORE
179,0.9817477042468103,9,high,0.2,3.6958185359705653,0.06106381809492085,0.16469489003069565,2.521052850932338,0.3293897800613913,-0.16469489003069565,IGNORE
180,1.1780972450961724,0,low,0.02,0.25844308128600835,0.004647640931721084,0.020525140626829086,1.7713311048114826,0.04105028125365817,-0.020525140626829086,IGNORE
181,1.1780972450961724,0,medium,0.08,1.209201043933092,0.0202007743390177,0.061296625001829086,2.0765192234265446,0.12259325000365817,-0.061296625001829086,IGNORE
182,1.1780972450961724,0,high,0.2,3.3331719493253416,0.05494385229978101,0.149169921875,2.562750314692847,0.29833984375,-0.149169921875,IGNORE
183,1.1780972450961724,1,low,0.02,0.30413406786344915,0.0054475196088995745,0.022443609373170914,1.7541376861536608,0.04488721874634183,-0.022443609373170914,IGNORE
184,1.1780972450961724,1,medium,0.08,1.2574568078682309,0.020934788425420722,0.058837890625,2.0649450698030876,0.11767578125,-0.058837890625,IGNORE
185,1.1780972450961724,1,high,0.2,3.2645820656544906,0.05415977013815426,0.14772240625182909,2.5707214618979384,0.29544481250365817,-0.14772240625182909,IGNORE
186,1.1780972450961724,2,low,0.02,0.2996213195586099,0.005382760740573162,0.025617437498170914,1.7762678414522353,0.05123487499634183,-0.025617437498170914,IGNORE
187,1.1780972450961724,2,medium,0.08,1.2811248047629293,0.021432917361748717,0.059814453125,2.090638693258779,0.11962890625,-0.059814453125,IGNORE
188,1.1780972450961724,2,high,0.2,3.3289525432697653,0.05522745277503184,0.14892578125,2.5710605477072583,0.2978515625,-0.14892578125,IGNORE
189,1.1780972450961724,3,low,0.02,0.2743397716022586,0.0048345256851896785,0.017595453126829086,1.7656093856194084,0.03519090625365817,-0.017595453126829086,IGNORE
190,1.1780972450961724,3,medium,0.08,1.1883091542697577,0.01978775206086414,0.058122796876829086,2.0619646408253005,0.11624559375365817,-0.058122796876829086,IGNORE
191,1.1780972450961724,3,high,0.2,3.1870568354783355,0.052462578781272876,0.142822265625,2.5255510322320944,0.28564453125,-0.142822265625,IGNORE
192,1.1780972450961724,4,low,0.02,0.3348313948981654,0.005958738495728118,0.023943109376829086,1.8060169188961948,0.04788621875365817,-0.023943109376829086,IGNORE
193,1.1780972450961724,4,medium,0.08,1.3896554906583787,0.023015121773036627,0.064697265625,2.1144355651818056,0.12939453125,-0.064697265625,IGNORE
194,1.1780972450961724,4,high,0.2,3.5847921511000087,0.059198374544223546,0.159912109375,2.6139184046869475,0.31982421875,-0.159912109375,IGNORE
195,1.1780972450961724,5,low,0.02,0.26978204582536325,0.00473334378536494,0.017839593751829086,1.7674181183610265,0.03567918750365817,-0.017839593751829086,IGNORE
196,1.1780972450961724,5,medium,0.08,1.22201174317332,0.020331263055853067,0.060320062501829086,2.07747256507861,0.12064012500365817,-0.060320062501829086,IGNORE
197,1.1780972450961724,5,high,0.2,3.2812590311312957,0.054134633993706584,0.14697265625,2.556884451144228,0.2939453125,-0.14697265625,IGNORE
